customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
CUST1659,61,77.28,6508.58,Month-to-month,Mailed check,No
CUST1660,65,43.83,286.56,Month-to-month,Bank transfer,No
CUST1661,63,99.4,746.85,One year,Mailed check,No
CUST1662,69,68.65,412.03,Month-to-month,Mailed check,No
CUST1663,62,53.4,2691.25,Month-to-month,Credit card,No
CUST1664,32,30.68,4084.13,Month-to-month,Bank transfer,No
CUST1665,40,43.88,4268.13,Month-to-month,Credit card,No
CUST1666,47,114.93,2155.98,Month-to-month,Mailed check,Yes
CUST1667,12,50.51,7294.54,Month-to-month,Credit card,No
CUST1668,30,36.89,2958.74,Two year,Electronic check,No
CUST1669,67,66.07,383.49,Two year,Credit card,No
CUST1670,3,50.71,2415.81,Two year,Bank transfer,No
CUST1671,18,23.52,4258.25,Month-to-month,Credit card,No
CUST1672,69,52.31,3277.61,Month-to-month,Electronic check,Yes
CUST1673,12,74.41,2205.26,Month-to-month,Credit card,No
CUST1674,22,75.17,1067.96,One year,Mailed check,No
CUST1675,0,55.66,6556.93,Month-to-month,Mailed check,No
CUST1676,53,64.73,7969.24,Month-to-month,Mailed check,Yes
CUST1677,70,116.55,2649.75,Month-to-month,Bank transfer,No
CUST1678,14,57.73,3065.34,Month-to-month,Credit card,No
CUST1679,64,45.82,4951.94,Two year,Mailed check,No
CUST1680,70,44.35,5753.16,One year,Credit card,No
CUST1681,14,65.78,3148.4,Two year,Electronic check,Yes
CUST1682,20,95.95,7241.34,Month-to-month,Electronic check,No
CUST1683,18,40.6,4488.83,Two year,Bank transfer,No
CUST1684,59,90.93,3614.11,One year,Credit card,No
CUST1685,32,22.11,5180.45,Two year,Electronic check,No
CUST1686,48,61.89,7623.37,Month-to-month,Bank transfer,No
CUST1687,34,97.59,6360.53,Month-to-month,Bank transfer,No
CUST1688,43,53.87,339.3,One year,Mailed check,No
CUST1689,10,76.37,2671.83,Month-to-month,Electronic check,Yes
CUST1690,71,40.5,3774.95,Two year,Credit card,No
CUST1691,65,94.2,2529.85,Two year,Electronic check,No
CUST1692,45,25.23,5607.5,Month-to-month,Electronic check,Yes
CUST1693,8,105.25,6613.63,Month-to-month,Credit card,Yes
CUST1694,2,39.82,5856.13,Month-to-month,Credit card,Yes
CUST1695,25,107.44,7914.88,Two year,Mailed check,No
CUST1696,71,55.25,2194.93,One year,Bank transfer,No
CUST1697,47,92.27,7002.42,Month-to-month,Credit card,No
CUST1698,65,51.92,6137.65,Month-to-month,Credit card,No
CUST1699,69,110.59,2910.19,Month-to-month,Electronic check,No
CUST1700,27,32.66,5878.31,One year,Credit card,Yes
CUST1701,25,37.85,850.53,Month-to-month,Credit card,No
CUST1702,24,69.3,6318.88,Month-to-month,Electronic check,No
CUST1703,11,28.19,4268.0,One year,Electronic check,No
CUST1704,4,39.6,2352.48,Month-to-month,Electronic check,No
CUST1705,47,114.38,5253.1,Month-to-month,Mailed check,No
CUST1706,36,117.65,5140.13,Month-to-month,Bank transfer,Yes
CUST1707,43,57.63,1691.7,Month-to-month,Credit card,No
CUST1708,14,112.33,262.57,Month-to-month,Electronic check,No
CUST1709,42,74.48,3480.31,Two year,Electronic check,Yes
CUST1710,47,46.97,4564.7,Two year,Bank transfer,No
CUST1711,69,90.24,7015.31,Two year,Mailed check,No
CUST1712,45,85.89,7427.17,Two year,Credit card,Yes
CUST1713,42,118.91,4239.87,Month-to-month,Mailed check,No
CUST1714,20,46.5,6035.35,Month-to-month,Mailed check,No
CUST1715,22,87.21,3525.64,Month-to-month,Mailed check,No
CUST1716,46,25.2,5973.74,Two year,Electronic check,No
CUST1717,14,31.36,1654.32,One year,Bank transfer,No
CUST1718,24,20.39,2981.1,Month-to-month,Bank transfer,No
CUST1719,35,119.95,5081.14,Month-to-month,Bank transfer,Yes
CUST1720,50,100.23,164.9,Month-to-month,Mailed check,No
CUST1721,14,98.67,5785.24,Month-to-month,Credit card,No
CUST1722,67,70.97,6687.57,Two year,Mailed check,No
CUST1723,20,50.01,3205.15,Month-to-month,Bank transfer,No
CUST1724,12,35.13,3594.58,Two year,Electronic check,No
CUST1725,18,48.47,6813.23,Month-to-month,Mailed check,No
CUST1726,33,57.6,6209.72,One year,Electronic check,No
CUST1727,67,95.63,2319.43,Two year,Bank transfer,Yes
CUST1728,51,73.97,2605.33,Two year,Mailed check,No
CUST1729,26,27.75,5437.45,Month-to-month,Electronic check,No
CUST1730,28,21.8,4514.32,Month-to-month,Mailed check,No
CUST1731,27,30.23,1314.59,Month-to-month,Bank transfer,No
CUST1732,34,61.05,2493.24,Month-to-month,Credit card,No
CUST1733,7,113.32,7201.87,One year,Bank transfer,No
CUST1734,15,83.74,5511.63,Two year,Credit card,Yes
CUST1735,35,100.18,7888.08,Month-to-month,Credit card,Yes
CUST1736,29,66.64,6140.76,Month-to-month,Bank transfer,Yes
CUST1737,17,56.17,7536.96,Month-to-month,Electronic check,No
CUST1738,1,30.84,1745.18,Two year,Mailed check,Yes
CUST1739,48,107.59,6176.45,Two year,Mailed check,No
CUST1740,3,98.32,181.34,Month-to-month,Mailed check,No
CUST1741,6,36.81,5372.66,Month-to-month,Credit card,No
CUST1742,38,71.23,3764.87,One year,Credit card,No
CUST1743,12,68.74,2787.15,One year,Bank transfer,Yes
CUST1744,30,82.51,6901.99,Month-to-month,Electronic check,No
CUST1745,70,114.62,6837.06,Two year,Bank transfer,No
CUST1746,62,77.98,197.97,Two year,Bank transfer,No
CUST1747,55,74.02,4883.85,Month-to-month,Electronic check,Yes
CUST1748,41,25.03,2955.3,Month-to-month,Credit card,No
CUST1749,60,26.29,3336.97,Month-to-month,Bank transfer,No
CUST1750,41,38.73,6659.69,Month-to-month,Bank transfer,No
CUST1751,55,23.25,2492.52,Month-to-month,Credit card,No
CUST1752,35,94.34,7545.53,Month-to-month,Mailed check,Yes
CUST1753,67,92.33,1453.48,Month-to-month,Electronic check,No
CUST1754,6,33.61,5308.52,Month-to-month,Electronic check,No
CUST1755,53,103.61,5383.4,Month-to-month,Mailed check,No
CUST1756,0,35.48,2032.52,Month-to-month,Electronic check,No
CUST1757,43,50.12,2611.51,One year,Mailed check,Yes
CUST1758,44,44.9,6681.69,One year,Bank transfer,No
CUST1759,46,57.23,6099.21,Month-to-month,Electronic check,No
CUST1760,12,45.47,2646.19,Month-to-month,Electronic check,No
CUST1761,21,68.9,4280.97,Two year,Bank transfer,No
CUST1762,20,60.74,512.21,Month-to-month,Credit card,No
CUST1763,8,118.66,1685.79,Two year,Credit card,Yes
CUST1764,25,25.59,3896.85,Month-to-month,Bank transfer,Yes
CUST1765,8,34.22,706.07,One year,Electronic check,No
CUST1766,14,25.28,6749.79,Month-to-month,Electronic check,No
CUST1767,9,82.58,5749.69,One year,Electronic check,No
CUST1768,41,25.45,7550.2,Two year,Mailed check,No
CUST1769,71,103.64,5553.87,Two year,Credit card,No
CUST1770,23,71.19,7524.4,Two year,Electronic check,No
CUST1771,48,72.7,4445.01,Month-to-month,Credit card,No
CUST1772,25,76.16,4809.74,Month-to-month,Credit card,No
CUST1773,36,37.08,7816.23,Month-to-month,Electronic check,No
CUST1774,67,39.77,5144.19,Month-to-month,Bank transfer,No
CUST1775,49,51.88,265.68,Month-to-month,Bank transfer,Yes
CUST1776,23,79.35,5795.95,Two year,Credit card,No
CUST1777,18,41.01,7245.64,Two year,Mailed check,No
CUST1778,59,31.63,6368.73,Month-to-month,Credit card,No
CUST1779,38,117.01,4678.99,Month-to-month,Credit card,No
CUST1780,17,22.2,5377.0,Month-to-month,Bank transfer,Yes
CUST1781,18,100.27,7921.73,One year,Electronic check,No
CUST1782,35,98.8,743.48,Month-to-month,Electronic check,Yes
CUST1783,54,49.72,5344.61,Two year,Mailed check,No
CUST1784,68,33.56,2281.51,One year,Bank transfer,Yes
CUST1785,46,34.56,5127.92,One year,Bank transfer,No
CUST1786,48,89.74,4868.84,Month-to-month,Credit card,No
CUST1787,32,84.28,1244.59,Month-to-month,Bank transfer,Yes
CUST1788,20,98.27,1669.84,Two year,Credit card,No
CUST1789,21,113.75,4980.6,One year,Mailed check,No
CUST1790,47,89.19,1043.27,Two year,Bank transfer,No
CUST1791,36,35.59,2136.14,Month-to-month,Bank transfer,No
CUST1792,14,44.34,6685.26,One year,Credit card,No
CUST1793,34,104.22,2630.19,Month-to-month,Bank transfer,No
CUST1794,70,40.93,3914.72,One year,Electronic check,No
CUST1795,31,27.25,7530.3,One year,Mailed check,Yes
CUST1796,10,90.33,1832.65,One year,Electronic check,No
CUST1797,9,60.25,3129.22,One year,Credit card,No
CUST1798,56,112.0,4859.53,Month-to-month,Credit card,No
CUST1799,24,85.03,6047.6,Two year,Credit card,No
CUST1800,1,29.04,7215.19,Two year,Mailed check,No
CUST1801,63,114.79,7325.47,Month-to-month,Bank transfer,No
CUST1802,34,45.86,6217.59,Two year,Electronic check,Yes
CUST1803,6,53.72,1842.08,Month-to-month,Bank transfer,No
CUST1804,17,60.23,217.98,One year,Credit card,Yes
CUST1805,66,25.12,3082.52,Month-to-month,Bank transfer,Yes
CUST1806,41,69.65,1149.56,Two year,Mailed check,No
CUST1807,38,32.33,5688.89,Month-to-month,Credit card,No
CUST1808,40,60.1,5295.82,Month-to-month,Bank transfer,No
CUST1809,23,55.07,370.89,Month-to-month,Electronic check,No
CUST1810,59,97.28,6696.02,Month-to-month,Credit card,No
CUST1811,45,100.32,2004.97,One year,Credit card,No
CUST1812,18,35.34,3469.17,Month-to-month,Mailed check,No
CUST1813,67,56.66,5350.11,One year,Mailed check,Yes
CUST1814,41,57.34,3446.76,Two year,Electronic check,No
CUST1815,31,35.14,3541.48,Two year,Bank transfer,Yes
CUST1816,38,99.85,543.71,Two year,Bank transfer,No
CUST1817,35,90.72,3223.52,Month-to-month,Credit card,Yes
CUST1818,35,39.04,6123.49,Month-to-month,Credit card,Yes
CUST1819,2,56.67,7323.11,Month-to-month,Bank transfer,No
CUST1820,7,30.58,3319.71,Month-to-month,Bank transfer,No
CUST1821,69,82.82,3400.21,Two year,Bank transfer,No
CUST1822,40,32.14,5626.96,Month-to-month,Credit card,No
CUST1823,67,118.59,7543.32,Two year,Mailed check,Yes
CUST1824,12,98.07,2151.15,Month-to-month,Mailed check,No
CUST1825,48,59.02,3532.35,Two year,Electronic check,No
CUST1826,59,77.86,6371.87,Month-to-month,Bank transfer,No
CUST1827,1,111.13,4885.35,Month-to-month,Bank transfer,No
CUST1828,59,75.41,902.48,One year,Bank transfer,No
CUST1829,4,37.45,5029.31,Month-to-month,Electronic check,No
CUST1830,43,57.87,1510.24,One year,Bank transfer,No
CUST1831,26,104.31,4091.52,Month-to-month,Mailed check,No
CUST1832,31,84.42,4242.24,Month-to-month,Bank transfer,No
CUST1833,20,85.07,7012.1,Two year,Electronic check,No
CUST1834,7,106.68,3710.7,Month-to-month,Credit card,No
CUST1835,71,109.4,2249.95,One year,Credit card,No
CUST1836,49,111.98,1863.11,Month-to-month,Mailed check,No
CUST1837,66,29.48,6996.53,One year,Mailed check,No
CUST1838,43,74.41,1384.67,Month-to-month,Mailed check,No
CUST1839,57,94.05,3418.43,Month-to-month,Credit card,Yes
CUST1840,2,95.69,1513.64,Month-to-month,Bank transfer,Yes
CUST1841,69,80.67,6190.97,Month-to-month,Electronic check,Yes
CUST1842,1,36.68,3805.49,Month-to-month,Electronic check,Yes
CUST1843,43,99.74,2822.13,One year,Bank transfer,No
CUST1844,1,92.01,2901.58,One year,Credit card,No
CUST1845,34,28.61,6820.67,Month-to-month,Credit card,No
CUST1846,29,66.38,4439.12,Month-to-month,Electronic check,No
CUST1847,7,37.4,5748.59,Month-to-month,Mailed check,Yes
CUST1848,21,53.75,7178.37,Month-to-month,Mailed check,No
CUST1849,43,21.81,7215.9,Month-to-month,Electronic check,No
CUST1850,57,60.03,2641.5,Month-to-month,Electronic check,Yes
CUST1851,35,74.99,7620.56,Two year,Bank transfer,Yes
CUST1852,68,81.96,218.51,One year,Bank transfer,No
CUST1853,30,86.35,3027.15,Month-to-month,Bank transfer,Yes
CUST1854,46,103.63,7168.47,Month-to-month,Bank transfer,No
CUST1855,54,41.55,2211.6,One year,Bank transfer,Yes
CUST1856,61,32.05,2199.19,Month-to-month,Bank transfer,Yes
CUST1857,29,105.15,2434.93,One year,Mailed check,Yes
CUST1858,54,35.66,4906.26,Two year,Electronic check,No
CUST1859,15,117.48,3517.9,Month-to-month,Credit card,Yes
CUST1860,11,104.25,5819.34,Month-to-month,Bank transfer,Yes
CUST1861,16,70.09,7161.39,One year,Mailed check,No
CUST1862,15,118.14,5400.11,Two year,Electronic check,No
CUST1863,11,29.74,1651.64,Month-to-month,Electronic check,No
CUST1864,7,50.31,7462.8,One year,Electronic check,No
CUST1865,2,83.82,2130.65,Month-to-month,Bank transfer,No
CUST1866,15,55.0,1216.16,Month-to-month,Bank transfer,Yes
CUST1867,29,112.84,737.94,One year,Credit card,No
CUST1868,22,26.56,4515.8,Two year,Bank transfer,No
CUST1869,4,74.94,927.82,One year,Electronic check,No
CUST1870,64,79.09,1127.43,One year,Electronic check,No
CUST1871,29,85.27,2414.24,Month-to-month,Mailed check,Yes
CUST1872,20,45.57,2267.59,Month-to-month,Mailed check,No
CUST1873,69,56.46,4841.83,Month-to-month,Credit card,No
CUST1874,21,104.37,6537.63,Month-to-month,Mailed check,No
CUST1875,71,39.49,6095.57,One year,Credit card,No
CUST1876,31,102.69,2114.63,Month-to-month,Mailed check,No
CUST1877,32,76.27,1977.58,One year,Electronic check,Yes
CUST1878,15,96.22,7727.02,Two year,Bank transfer,No
CUST1879,37,91.36,85.73,Month-to-month,Bank transfer,No
CUST1880,13,40.75,7040.17,Month-to-month,Credit card,Yes
CUST1881,35,76.88,1613.83,One year,Bank transfer,No
CUST1882,22,106.77,7579.33,Two year,Bank transfer,No
CUST1883,65,63.21,2751.61,One year,Mailed check,No
CUST1884,1,116.66,3534.01,Month-to-month,Electronic check,Yes
CUST1885,64,65.22,5662.82,Month-to-month,Bank transfer,No
CUST1886,66,34.28,4709.6,Month-to-month,Electronic check,Yes
CUST1887,51,58.94,2557.16,Month-to-month,Mailed check,No
CUST1888,61,115.17,4439.57,Two year,Mailed check,No
CUST1889,22,51.97,5851.04,Two year,Bank transfer,No
CUST1890,25,106.81,357.83,Month-to-month,Bank transfer,Yes
CUST1891,67,108.13,109.37,Month-to-month,Mailed check,No
CUST1892,54,55.02,3675.37,Month-to-month,Mailed check,No
CUST1893,5,28.33,1072.06,Two year,Credit card,No
CUST1894,34,92.46,5321.47,Month-to-month,Credit card,No
CUST1895,21,51.15,1728.14,One year,Electronic check,No
CUST1896,42,98.29,3474.15,Month-to-month,Mailed check,No
CUST1897,14,64.27,1597.41,One year,Electronic check,No
CUST1898,59,68.53,4396.9,Month-to-month,Mailed check,No
CUST1899,11,97.79,946.11,Month-to-month,Electronic check,No
CUST1900,48,58.24,204.39,One year,Credit card,No
CUST1901,41,64.31,428.03,Month-to-month,Mailed check,No
CUST1902,37,57.62,7634.98,Month-to-month,Mailed check,No
CUST1903,44,56.73,1155.44,Month-to-month,Electronic check,Yes
CUST1904,34,72.59,5673.66,Month-to-month,Electronic check,No
CUST1905,29,100.88,562.05,Month-to-month,Bank transfer,Yes
CUST1906,29,56.18,883.12,One year,Bank transfer,No
CUST1907,5,72.43,4080.83,Two year,Credit card,No
CUST1908,66,87.07,3729.67,Month-to-month,Mailed check,No
CUST1909,6,46.94,7613.61,Month-to-month,Mailed check,No
CUST1910,51,47.75,7559.79,Month-to-month,Electronic check,Yes
CUST1911,13,113.34,6241.28,Month-to-month,Credit card,No
CUST1912,14,92.35,4824.77,Month-to-month,Mailed check,No
CUST1913,20,77.72,3650.58,One year,Credit card,No
CUST1914,34,84.77,2862.3,Month-to-month,Bank transfer,No
CUST1915,65,22.93,7577.76,Month-to-month,Electronic check,No
CUST1916,1,81.81,4831.21,Two year,Mailed check,No
CUST1917,34,70.95,4641.0,Two year,Electronic check,No
CUST1918,19,74.57,1870.57,Two year,Bank transfer,No
CUST1919,9,55.94,392.65,One year,Credit card,No
CUST1920,24,28.15,7562.6,Two year,Credit card,Yes
CUST1921,65,39.33,2523.61,Month-to-month,Bank transfer,No
CUST1922,24,115.07,3551.86,Month-to-month,Bank transfer,No
CUST1923,53,60.87,934.83,Month-to-month,Mailed check,No
CUST1924,32,66.67,6698.66,One year,Mailed check,No
CUST1925,35,25.27,240.5,Two year,Mailed check,No
CUST1926,13,23.76,6675.25,Month-to-month,Mailed check,No
CUST1927,64,91.72,1139.47,One year,Mailed check,Yes
CUST1928,53,73.81,7094.78,One year,Credit card,No
CUST1929,51,70.87,5843.59,Two year,Mailed check,Yes
CUST1930,2,44.31,1334.07,One year,Bank transfer,No
CUST1931,40,94.48,4535.23,Two year,Bank transfer,No
CUST1932,5,36.82,2515.0,Month-to-month,Mailed check,No
CUST1933,24,38.99,1442.3,Month-to-month,Bank transfer,No
CUST1934,12,66.07,6876.27,Month-to-month,Electronic check,No
CUST1935,7,48.63,3240.11,Month-to-month,Credit card,No
CUST1936,20,44.75,3200.38,Month-to-month,Credit card,No
CUST1937,67,84.52,1375.7,One year,Mailed check,Yes
CUST1938,24,85.1,3076.86,One year,Electronic check,No
CUST1939,67,102.45,6975.5,One year,Mailed check,No
CUST1940,44,61.77,2917.77,Month-to-month,Mailed check,No
CUST1941,59,27.31,7613.8,Month-to-month,Bank transfer,No
CUST1942,11,47.37,7571.55,Month-to-month,Credit card,No
CUST1943,31,118.0,1176.29,Month-to-month,Electronic check,No
CUST1944,12,79.63,1434.94,Month-to-month,Bank transfer,No
CUST1945,30,90.97,6904.14,Month-to-month,Credit card,No
CUST1946,19,20.74,3154.23,Month-to-month,Credit card,No
CUST1947,17,71.82,54.9,One year,Mailed check,Yes
CUST1948,59,23.75,2205.5,Month-to-month,Electronic check,No
CUST1949,62,76.92,4789.08,Two year,Mailed check,No
CUST1950,5,112.08,6398.14,Month-to-month,Bank transfer,Yes
CUST1951,31,116.84,1084.44,Two year,Mailed check,No
CUST1952,42,74.06,902.12,Month-to-month,Mailed check,No
CUST1953,1,65.82,7378.3,Month-to-month,Credit card,No
CUST1954,59,114.5,6014.16,Month-to-month,Credit card,Yes
CUST1955,22,87.36,4726.44,Two year,Bank transfer,Yes
CUST1956,30,26.49,6158.11,Month-to-month,Credit card,Yes
CUST1957,4,66.57,3442.26,Month-to-month,Credit card,No
CUST1958,33,44.02,6072.48,Two year,Credit card,No
CUST1959,9,66.98,2986.99,Month-to-month,Mailed check,Yes
CUST1960,1,65.55,1967.87,Month-to-month,Electronic check,No
CUST1961,10,78.21,5837.53,Month-to-month,Bank transfer,No
CUST1962,49,55.68,3368.98,One year,Mailed check,Yes
CUST1963,30,36.43,7851.39,Month-to-month,Bank transfer,No
CUST1964,55,70.37,2808.89,Month-to-month,Mailed check,Yes
CUST1965,8,103.02,7375.38,Month-to-month,Bank transfer,Yes
CUST1966,20,86.4,7465.04,Month-to-month,Credit card,No
CUST1967,27,53.84,1949.99,One year,Bank transfer,No
CUST1968,61,113.55,6389.81,Month-to-month,Electronic check,No
CUST1969,6,111.22,3475.93,Month-to-month,Bank transfer,No
CUST1970,15,40.93,7341.85,Month-to-month,Electronic check,No
CUST1971,3,23.94,3611.99,Month-to-month,Bank transfer,No
CUST1972,3,94.13,5959.54,Month-to-month,Credit card,No
CUST1973,39,102.76,3746.4,Month-to-month,Bank transfer,No
CUST1974,16,116.79,1837.85,Month-to-month,Mailed check,No
CUST1975,51,108.98,1610.81,Two year,Credit card,No
CUST1976,51,80.05,3414.94,Month-to-month,Credit card,No
CUST1977,35,73.01,6048.85,Month-to-month,Mailed check,No
CUST1978,37,22.78,4848.47,Month-to-month,Credit card,No
CUST1979,49,44.67,5515.26,Month-to-month,Credit card,No
CUST1980,62,65.96,2272.96,Two year,Mailed check,Yes
CUST1981,62,82.85,3861.85,Month-to-month,Credit card,No
CUST1982,61,75.73,374.27,Month-to-month,Credit card,No
CUST1983,6,94.26,6543.91,One year,Credit card,Yes
CUST1984,26,47.98,7919.34,Month-to-month,Credit card,No
CUST1985,13,76.5,3266.89,Month-to-month,Bank transfer,No
CUST1986,70,28.81,107.49,Month-to-month,Credit card,No
CUST1987,4,61.37,1374.95,Month-to-month,Credit card,No
CUST1988,54,95.02,5227.16,One year,Credit card,No
CUST1989,1,89.34,4904.39,Month-to-month,Bank transfer,No
CUST1990,61,119.06,6307.16,Month-to-month,Electronic check,Yes
CUST1991,20,47.79,2045.99,Month-to-month,Credit card,No
CUST1992,20,69.82,6113.78,Month-to-month,Electronic check,No
CUST1993,9,52.95,5510.11,Two year,Electronic check,No
CUST1994,57,64.06,2596.06,Month-to-month,Mailed check,No
CUST1995,38,105.7,4373.0,Two year,Mailed check,No
CUST1996,4,88.42,1195.24,Month-to-month,Electronic check,No
CUST1997,64,108.24,3631.46,One year,Bank transfer,No
CUST1998,12,40.35,7051.95,Month-to-month,Credit card,Yes
CUST1999,52,107.34,3381.11,Month-to-month,Credit card,Yes
CUST2000,44,25.98,6719.74,Two year,Credit card,No
CUST2001,31,108.86,4730.22,Two year,Mailed check,Yes
CUST2002,35,52.91,1551.18,Month-to-month,Mailed check,No
CUST2003,59,51.46,4657.23,Month-to-month,Credit card,No
CUST2004,10,71.21,4057.75,Month-to-month,Electronic check,No
CUST2005,62,114.07,3201.16,Two year,Mailed check,No
CUST2006,20,24.78,974.65,Month-to-month,Credit card,No
CUST2007,51,55.22,3345.34,One year,Electronic check,No
CUST2008,54,105.66,600.64,One year,Credit card,Yes
CUST2009,25,59.61,808.18,One year,Mailed check,No
CUST2010,67,39.92,3339.01,Month-to-month,Bank transfer,Yes
CUST2011,33,62.48,2456.94,Month-to-month,Bank transfer,Yes
CUST2012,51,58.56,7405.84,Two year,Mailed check,No
CUST2013,51,111.54,3018.13,One year,Electronic check,No
CUST2014,28,96.19,6067.71,One year,Credit card,Yes
CUST2015,37,70.51,4251.38,Month-to-month,Mailed check,No
CUST2016,41,118.84,5638.6,One year,Electronic check,No
CUST2017,20,66.53,2095.73,Month-to-month,Credit card,Yes
CUST2018,41,25.82,7536.4,Month-to-month,Credit card,No
CUST2019,12,46.23,4250.11,One year,Mailed check,No
CUST2020,63,63.61,6653.97,Month-to-month,Credit card,No
CUST2021,16,35.69,2933.06,One year,Bank transfer,No
CUST2022,8,114.76,819.69,Month-to-month,Bank transfer,Yes
